DateTime,Temperature (°C),Humidity (%),Heat Index (°C),Wind Speed (m/s),Wind Direction (°),Pressure (hPa),Dust (µg/m³),Aerosol Optical Depth,PM2.5 (µg/m³),PM10 (µg/m³)
2023-12-06T22:00,23.5,52,23.2,8.9,313,1014.5,1420.0,0.73,66.4,594.2
2023-12-06T23:00,23.0,41,21.3,9.8,336,1014.5,973.0,0.62,54.2,389.3
2023-12-07T00:00,22.6,42,20.9,10.4,346,1014.3,541.0,0.49,42.0,227.2
2023-12-07T01:00,22.2,44,20.4,10.7,348,1014.4,224.0,0.37,31.7,119.2
2023-12-07T02:00,21.4,46,19.6,11.3,338,1014.4,89.0,0.28,25.0,73.1
2023-12-07T03:00,20.6,50,18.8,11.9,335,1014.5,71.0,0.23,20.6,55.2
2023-12-07T04:00,20.5,58,19.4,11.8,337,1014.6,68.0,0.17,14.8,44.4
2023-12-07T05:00,19.5,51,17.4,12.1,330,1015.0,68.0,0.15,13.0,41.9
2023-12-07T06:00,19.4,54,17.4,13.2,331,1015.4,71.0,0.13,12.2,43.3
2023-12-07T07:00,19.4,62,18.1,12.7,335,1015.6,87.0,0.11,12.6,50.4
2023-12-07T08:00,23.4,53,23.1,9.5,349,1015.9,79.0,0.09,13.5,52.4
2023-12-07T09:00,26.7,41,25.5,13.4,14,1016.0,84.0,0.07,13.2,58.3
2023-12-07T10:00,28.6,27,25.5,17.1,30,1015.7,229.0,0.06,11.8,99.7
2023-12-07T11:00,29.8,22,27.1,16.9,34,1014.6,627.0,0.12,20.1,297.1
2023-12-07T12:00,31.0,19,28.3,18.3,32,1013.4,1165.0,0.25,28.8,482.4
2023-12-07T13:00,31.6,16,29.2,14.3,56,1012.2,1632.0,0.42,36.2,631.4
2023-12-07T14:00,29.6,39,29.7,15.3,141,1011.7,1952.0,0.58,42.5,752.5
2023-12-07T15:00,28.9,40,28.0,17.4,140,1011.7,2201.0,0.72,48.3,858.7
2023-12-07T16:00,28.2,42,26.6,19.4,132,1011.9,2393.0,0.92,54.9,927.6
2023-12-07T17:00,27.3,47,26.7,15.8,156,1012.4,2582.0,0.99,59.1,972.3
2023-12-07T18:00,25.8,56,26.4,10.9,163,1013.2,2819.0,1.05,79.4,1117.6
2023-12-07T19:00,25.1,60,26.6,6.2,201,1013.9,2828.0,1.07,90.8,1132.5
2023-12-07T20:00,24.5,61,25.6,8.3,268,1014.5,2411.0,1.03,92.2,990.9
2023-12-07T21:00,23.4,53,22.8,11.6,296,1014.8,1766.0,0.95,83.6,760.0
2023-12-07T22:00,22.4,41,20.5,10.2,309,1014.8,1204.0,0.84,70.3,521.5
2023-12-07T23:00,21.8,33,19.1,10.2,321,1014.5,832.0,0.71,56.8,330.6
2023-12-08T00:00,21.2,34,18.4,10.8,323,1014.2,543.0,0.57,46.3,227.2
2023-12-08T01:00,20.7,36,18.0,10.5,329,1014.0,335.0,0.44,38.0,168.1
2023-12-08T02:00,20.3,38,17.7,10.8,330,1013.9,230.0,0.34,31.4,130.9
2023-12-08T03:00,19.8,46,17.5,11.3,333,1013.8,205.0,0.26,26.8,111.3
2023-12-08T04:00,19.5,56,17.9,11.9,335,1013.9,188.0,0.18,21.9,97.6
2023-12-08T05:00,19.3,57,17.8,11.8,333,1014.2,177.0,0.15,20.1,88.7
2023-12-08T06:00,18.8,63,17.4,12.6,333,1015.0,162.0,0.12,19.6,83.4
2023-12-08T07:00,18.5,65,17.3,12.4,334,1015.8,149.0,0.11,19.9,81.5
2023-12-08T08:00,22.5,53,22.0,8.7,343,1016.3,106.0,0.1,19.7,71.7
2023-12-08T09:00,26.2,42,25.4,10.3,12,1016.3,64.0,0.09,16.8,76.1
2023-12-08T10:00,28.6,26,25.5,16.1,27,1015.9,124.0,0.08,12.2,62.9
2023-12-08T11:00,30.0,21,27.2,16.5,36,1015.4,352.0,0.1,16.0,159.3
2023-12-08T12:00,31.0,19,29.1,13.7,45,1013.9,682.0,0.17,21.5,282.2
2023-12-08T13:00,30.2,27,29.3,14.3,129,1012.9,1008.0,0.26,27.0,399.5
2023-12-08T14:00,28.4,38,27.5,19.5,152,1012.4,1335.0,0.38,32.4,512.2
2023-12-08T15:00,27.6,42,26.6,17.2,164,1012.3,1658.0,0.49,38.3,629.6
2023-12-08T16:00,26.6,46,26.1,12.5,162,1012.4,1829.0,0.63,43.9,715.3
2023-12-08T17:00,25.8,54,26.1,11.1,167,1012.7,2110.0,0.71,49.8,808.4
2023-12-08T18:00,24.4,58,25.7,4.4,189,1013.1,2471.0,0.75,69.4,990.9
2023-12-08T19:00,23.9,60,25.1,4.5,299,1014.0,2540.0,0.75,77.3,1017.0
2023-12-08T20:00,23.2,63,24.3,6.4,313,1014.6,2042.0,0.72,66.4,745.1
2023-12-08T21:00,22.7,60,23.2,7.1,319,1014.9,1253.0,0.66,51.3,460.1
2023-12-08T22:00,22.3,48,21.3,8.2,322,1014.9,628.0,0.58,41.6,284.1
2023-12-08T23:00,21.5,40,19.3,10.0,330,1015.1,359.0,0.52,36.0,186.7
2023-12-09T00:00,20.6,42,18.2,11.3,333,1014.9,254.0,0.47,32.0,138.8
2023-12-09T01:00,20.0,45,17.7,11.0,337,1015.0,189.0,0.43,28.5,110.1
2023-12-09T02:00,19.6,46,17.4,10.6,336,1014.7,135.0,0.39,25.7,92.4
2023-12-09T03:00,19.5,46,17.3,10.9,333,1014.6,121.0,0.35,23.3,81.0
2023-12-09T04:00,19.3,47,17.0,11.5,328,1014.4,132.0,0.3,20.8,82.0
2023-12-09T05:00,20.0,44,17.6,12.2,326,1014.7,130.0,0.24,19.9,82.2
2023-12-09T06:00,20.3,44,18.0,11.4,336,1015.0,128.0,0.2,19.3,79.9
2023-12-09T07:00,20.4,46,18.4,11.4,342,1015.8,129.0,0.16,19.2,80.3
2023-12-09T08:00,23.5,45,22.5,8.6,345,1016.5,113.0,0.14,19.4,78.5
2023-12-09T09:00,26.2,40,25.5,8.2,41,1016.8,100.0,0.12,22.6,123.9
2023-12-09T10:00,27.7,34,26.5,9.0,85,1016.6,153.0,0.11,16.8,83.1
2023-12-09T11:00,28.7,32,28.3,9.1,124,1015.8,322.0,0.11,16.9,128.5
2023-12-09T12:00,28.5,41,29.2,12.9,157,1014.8,557.0,0.15,19.7,214.7
2023-12-09T13:00,28.3,45,29.3,14.4,158,1013.6,772.0,0.23,23.4,311.1
2023-12-09T14:00,27.8,44,27.9,16.8,149,1012.9,951.0,0.34,27.6,406.1
2023-12-09T15:00,27.5,45,27.1,15.9,129,1012.3,1110.0,0.44,30.3,458.2
2023-12-09T16:00,26.7,49,26.3,14.2,117,1012.5,1585.0,0.65,39.1,620.3
2023-12-09T17:00,26.0,50,26.4,8.3,124,1012.9,1625.0,0.71,41.8,650.1
2023-12-09T18:00,25.1,53,26.4,2.3,72,1013.3,1667.0,0.74,53.4,726.4
2023-12-09T19:00,24.5,56,25.5,4.6,342,1014.1,1604.0,0.73,54.2,646.3
2023-12-09T20:00,23.7,62,24.6,7.7,307,1014.6,1343.0,0.68,49.7,516.0
2023-12-09T21:00,23.2,67,24.2,9.2,309,1014.9,976.0,0.64,44.6,393.9
2023-12-09T22:00,22.7,62,23.0,9.5,323,1015.1,673.0,0.61,39.3,294.3
2023-12-09T23:00,22.2,49,21.1,9.5,335,1015.2,504.0,0.56,35.7,235.2
2023-12-10T00:00,21.4,49,20.1,9.6,340,1015.0,398.0,0.49,33.1,189.5
2023-12-10T01:00,20.9,51,19.5,10.5,333,1014.7,320.0,0.4,30.9,156.9
2023-12-10T02:00,20.2,58,19.1,10.9,333,1014.4,261.0,0.32,29.0,135.0
2023-12-10T03:00,19.4,64,18.5,11.4,332,1014.0,230.0,0.25,27.1,121.1
2023-12-10T04:00,18.8,70,18.0,12.4,330,1013.8,187.0,0.2,22.4,100.1
2023-12-10T05:00,19.3,63,18.2,11.8,329,1014.1,183.0,0.16,20.9,96.4
2023-12-10T06:00,19.3,66,18.4,12.3,328,1014.6,178.0,0.14,20.0,94.1
2023-12-10T07:00,19.4,68,18.7,12.0,327,1015.3,175.0,0.13,19.8,93.6
2023-12-10T08:00,22.9,57,22.9,8.6,327,1015.9,133.0,0.12,19.8,85.9
2023-12-10T09:00,25.9,45,25.5,9.7,356,1016.4,92.0,0.1,19.2,119.2
2023-12-10T10:00,28.2,32,26.2,13.3,33,1016.2,178.0,0.09,13.7,86.4
2023-12-10T11:00,29.5,26,27.7,14.4,37,1015.6,475.0,0.11,16.2,188.6
2023-12-10T12:00,30.2,24,29.1,11.7,45,1014.6,899.0,0.17,22.5,349.2
2023-12-10T13:00,30.5,23,30.2,6.8,72,1013.3,1320.0,0.29,30.0,514.1
2023-12-10T14:00,30.9,23,30.4,6.3,77,1012.3,1709.0,0.43,38.0,676.1
2023-12-10T15:00,28.9,47,29.7,12.2,135,1012.2,2094.0,0.57,45.6,823.3
2023-12-10T16:00,27.6,54,28.4,13.2,154,1012.6,2242.0,0.71,51.5,873.6
2023-12-10T17:00,26.9,55,28.0,9.5,151,1013.2,2518.0,0.76,56.7,951.8
2023-12-10T18:00,25.8,58,27.1,8.1,159,1013.8,2871.0,0.76,79.2,1184.6
2023-12-10T19:00,25.2,60,26.8,5.5,191,1014.8,2943.0,0.71,88.2,1177.2
2023-12-10T20:00,24.4,63,26.2,4.8,243,1015.4,2489.0,0.63,86.8,1028.2
2023-12-10T21:00,23.6,59,24.4,6.4,297,1015.7,1753.0,0.54,79.9,799.1
2023-12-10T22:00,23.1,39,21.5,8.4,329,1015.6,1110.0,0.46,65.0,484.3
2023-12-10T23:00,22.6,35,20.1,10.5,338,1015.4,677.0,0.38,48.1,231.0
2023-12-11T00:00,22.1,35,19.5,11.0,337,1014.7,336.0,0.31,35.3,114.1
2023-12-11T01:00,21.7,34,18.9,11.0,341,1014.4,108.0,0.25,27.8,77.3
2023-12-11T02:00,21.2,34,18.3,11.3,343,1013.8,36.0,0.2,23.6,70.8
2023-12-11T03:00,20.5,34,17.6,10.5,344,1013.7,77.0,0.16,21.8,72.9
2023-12-11T04:00,20.1,34,17.1,10.8,339,1013.7,112.0,0.1,19.9,71.0
2023-12-11T05:00,20.1,38,17.6,9.8,336,1014.4,117.0,0.1,19.4,67.1
2023-12-11T06:00,19.8,39,17.2,10.5,329,1014.7,122.0,0.1,19.7,70.3
2023-12-11T07:00,19.7,40,17.0,11.0,328,1015.4,120.0,0.1,20.7,76.1
2023-12-11T08:00,23.2,33,20.8,8.9,333,1015.7,79.0,0.1,20.9,70.5
2023-12-11T09:00,26.6,26,23.9,10.9,351,1016.0,30.0,0.1,17.5,47.0
2023-12-11T10:00,28.7,21,24.3,20.6,12,1015.6,62.0,0.1,15.9,51.7
2023-12-11T11:00,29.5,20,25.9,20.3,12,1015.1,238.0,0.12,19.5,136.0
2023-12-11T12:00,30.4,18,27.3,19.4,10,1014.2,495.0,0.15,23.2,226.3
2023-12-11T13:00,31.2,17,28.1,19.5,12,1012.8,730.0,0.2,26.4,304.5
2023-12-11T14:00,31.3,16,28.9,13.5,34,1011.7,924.0,0.25,28.8,368.8
2023-12-11T15:00,30.1,24,28.5,9.2,121,1011.4,1097.0,0.3,31.3,429.3
2023-12-11T16:00,28.5,42,28.3,11.8,140,1011.6,1131.0,0.38,35.2,460.1
2023-12-11T17:00,27.0,52,27.4,12.2,137,1012.4,1381.0,0.41,37.6,502.9
2023-12-11T18:00,25.3,57,26.4,6.8,148,1013.0,1708.0,0.44,52.0,679.9
2023-12-11T19:00,24.6,59,26.2,3.3,193,1013.9,1825.0,0.45,61.0,745.1
2023-12-11T20:00,23.7,63,25.0,5.2,282,1014.5,1542.0,0.45,65.2,702.2
2023-12-11T21:00,22.9,50,22.3,8.2,308,1014.8,1050.0,0.44,61.7,525.3
2023-12-11T22:00,22.2,30,19.2,10.5,322,1014.8,632.0,0.41,50.9,299.9
2023-12-11T23:00,21.4,31,18.2,11.6,330,1014.4,388.0,0.37,39.9,149.9
2023-12-12T00:00,20.9,32,17.7,11.9,331,1014.0,218.0,0.33,32.7,97.8
2023-12-12T01:00,20.3,34,17.1,12.4,334,1013.8,111.0,0.29,28.1,84.3
2023-12-12T02:00,19.7,36,16.5,12.7,335,1013.5,82.0,0.25,25.6,85.4
2023-12-12T03:00,19.3,36,16.0,12.9,337,1013.1,115.0,0.23,25.0,90.1
2023-12-12T04:00,19.0,36,15.6,12.7,335,1012.9,131.0,0.22,21.0,84.3
2023-12-12T05:00,18.7,36,15.3,12.4,330,1013.3,142.0,0.21,20.6,82.4
2023-12-12T06:00,18.3,37,14.8,12.9,333,1013.6,156.0,0.19,21.8,90.1
2023-12-12T07:00,18.2,37,14.7,13.2,334,1014.1,156.0,0.18,23.5,96.4
2023-12-12T08:00,21.9,29,18.7,11.0,337,1014.6,120.0,0.17,24.5,89.6
2023-12-12T09:00,26.1,22,22.8,11.1,347,1014.9,70.0,0.15,18.2,53.6
2023-12-12T10:00,28.1,19,24.1,15.5,5,1014.6,59.0,0.14,16.5,54.2
2023-12-12T11:00,29.1,18,26.2,13.5,16,1013.8,127.0,0.13,16.6,87.3
2023-12-12T12:00,30.0,17,28.3,9.7,22,1012.6,234.0,0.13,17.3,124.8
2023-12-12T13:00,30.7,17,29.9,5.0,60,1011.0,307.0,0.14,17.6,141.1
2023-12-12T14:00,30.7,17,28.1,15.1,147,1010.0,312.0,0.15,17.5,145.8
2023-12-12T15:00,28.5,28,25.7,19.5,164,1009.7,282.0,0.16,17.4,135.5
